,index,DiagnosisDescription,PercentageDiab,PatientsWithCondition,PercentageOfTotalPop
334,235.5,Neoplasm of uncertain behavior of other and unspecified digestive organs,0.0,1.0,0.000100522718134
335,235.7,"Neoplasm of uncertain behavior of trachea, bronchus, and lung",0.142857142857,7.0,0.00070365902694
336,235.9,Neoplasm of uncertain behavior of other and unspecified respiratory organs,0.0,1.0,0.000100522718134
337,236.2,Neoplasm of uncertain behavior of ovary,0.25,4.0,0.000402090872537
338,236.4,Neoplasm of uncertain behavior of testis,0.0,1.0,0.000100522718134
339,236.5,Neoplasm of uncertain behavior of prostate,0.333333333333,3.0,0.000301568154403
340,236.7,Neoplasm of uncertain behavior of bladder,0.333333333333,3.0,0.000301568154403
341,236.91,Neoplasm of uncertain behavior of kidney and ureter,0.0,1.0,0.000100522718134
342,237.0,Neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct,0.333333333333,3.0,0.000301568154403
343,237.2,Neoplasm of uncertain behavior of adrenal gland,1.0,1.0,0.000100522718134
344,237.4,Neoplasm of uncertain behavior of other and unspecified endocrine glands,0.0,1.0,0.000100522718134
345,237.7,Neurofibromatosis                                                                                                                                                                                                                                              ,0.5,2.0,0.000201045436269
346,237.70,"Neurofibromatosis, unspecified",0.0,1.0,0.000100522718134
347,238.0,Neoplasm of uncertain behavior of bone and articular cartilage,0.0,1.0,0.000100522718134
348,238.1,Neoplasm of uncertain behavior of connective and other soft tissue,0.166666666667,6.0,0.000603136308806
349,238.2,Neoplasm of uncertain behavior of skin,0.151515151515,99.0,0.0099517490953
350,238.3,Neoplasm of uncertain behavior of breast,0.142857142857,7.0,0.00070365902694
351,238.4,Polycythemia vera,0.4,5.0,0.000502613590671
352,238.7,Neoplasm of uncertain behavior of oth lymphatic/hematopoiet tis,0.0,1.0,0.000100522718134
353,238.71,Essential thrombocythemia,0.333333333333,6.0,0.000603136308806
354,238.72,Low grade myelodysplastic syndrome lesions,0.0,1.0,0.000100522718134
355,238.75,"Myelodysplastic syndrome, unspecified",0.25,4.0,0.000402090872537
356,238.79,Other lymphatic and hematopoietic tissues,0.0,1.0,0.000100522718134
357,238.9,"Neoplasm of uncertain behavior, site unspecified",0.0,1.0,0.000100522718134
358,239.0,Neoplasm of unspecified nature of digestive system,0.0,2.0,0.000201045436269
359,239.2,"Neoplasm of unspecified nature of bone, soft tissue, and skin",0.5,2.0,0.000201045436269
360,239.3,Neoplasm of unspecified nature of breast,0.0,8.0,0.000804181745074
361,239.4,Neoplasm of unspecified nature of bladder,0.0,2.0,0.000201045436269
362,239.89,Neoplasm of unspecified nature of other specified sites,0.0,1.0,0.000100522718134
363,239.9,"Neoplasm of unspecified nature, site unspecified",1.0,1.0,0.000100522718134
364,240,Simple and unspecified goiter                                                                                                                                                                                                                                  ,0.0,3.0,0.000301568154403
365,240.0,"Goiter, specified as simple",0.125,8.0,0.000804181745074
366,240.9,"Goiter, unspecified",0.133333333333,30.0,0.00301568154403
367,241,Nontoxic nodular goiter                                                                                                                                                                                                                                        ,0.5,2.0,0.000201045436269
368,241.0,Nontoxic uninodular goiter,0.243902439024,41.0,0.00412143144351
369,241.1,Nontoxic multinodular goiter,0.4,20.0,0.00201045436269
370,241.9,Unspecified nontoxic nodular goiter,0.333333333333,12.0,0.00120627261761
371,242,Thyrotoxicosis with or without goiter                                                                                                                                                                                                                          ,0.0,2.0,0.000201045436269
372,242.0,Toxic diffuse goiter                                                                                                                                                                                                                                           ,0.0,2.0,0.000201045436269
373,242.00,Toxic diffuse goiter without mention of thyrotoxic crisis or storm,0.25,4.0,0.000402090872537
374,242.1,Toxic uninodular goiter                                                                                                                                                                                                                                        ,0.0,2.0,0.000201045436269
375,242.3,"Toxic nodular goiter, unspecified                                                                                                                                                                                                                              ",0.333333333333,6.0,0.000603136308806
376,242.8,Thyrotoxicosis of other specified origin                                                                                                                                                                                                                       ,0.0,1.0,0.000100522718134
377,242.80,Thyrotoxicosis of other specified origin without mention of thyrotoxic crisis or storm,0.0,1.0,0.000100522718134
378,242.9,Thyrotoxicosis no goiter or other cause                                                                                                                                                                                                                        ,0.333333333333,12.0,0.00120627261761
379,242.90,"Thyrotoxicosis without mention of goiter or other cause, and without mention of thyrotoxic crisis or storm",0.0612244897959,49.0,0.00492561318858
380,242.91,"Thyrotoxicosis without mention of goiter or other cause, with mention of thyrotoxic crisis or storm",1.0,1.0,0.000100522718134
381,243,Congenital hypothyroidism                                                                                                                                                                                                                                      ,0.0,1.0,0.000100522718134
382,243.,Congenital hypothyroidism,0.0,2.0,0.000201045436269
383,244,Acquired hypothyroidism                                                                                                                                                                                                                                        ,0.162162162162,111.0,0.0111580217129
384,244.0,Postsurgical hypothyroidism,0.269230769231,26.0,0.00261359067149
385,244.1,Other postablative hypothyroidism,0.0,7.0,0.00070365902694
386,244.2,Iodine hypothyroidism,0.4,10.0,0.00100522718134
387,244.3,Other iatrogenic hypothyroidism,0.333333333333,6.0,0.000603136308806
388,244.8,Other specified acquired hypothyroidism,0.391891891892,74.0,0.00743868114194
389,244.9,Unspecified hypothyroidism,0.223085460599,901.0,0.090570969039
390,245.0,Acute thyroiditis,0.0,1.0,0.000100522718134
391,245.1,Subacute thyroiditis,0.5,4.0,0.000402090872537
392,245.2,Chronic lymphocytic thyroiditis,0.0384615384615,26.0,0.00261359067149
393,245.8,Other and unspecified chronic thyroiditis,0.0,1.0,0.000100522718134
394,245.9,"Thyroiditis, unspecified",0.0,8.0,0.000804181745074
395,246.2,Cyst of thyroid,0.25,4.0,0.000402090872537
396,246.8,Other specified disorders of thyroid,1.0,2.0,0.000201045436269
397,246.9,Unspecified disorder of thyroid,0.0833333333333,12.0,0.00120627261761
398,249.00,"Secondary diabetes mellitus, not stated as uncontrolled, or unspecified",0.0,1.0,0.000100522718134
399,249.40,"Secondary diabetes mellitus with renal manifestations, not stated as uncontrolled, or unspecified",1.0,1.0,0.000100522718134
400,249.60,"Secondary diabetes mellitus with neurological manifestations, not stated as uncontrolled, or unspecified",1.0,1.0,0.000100522718134
401,249.61,"Secondary diabetes mellitus with neurological manifestations, uncontrolled",1.0,1.0,0.000100522718134
402,249.70,"Secondary diabetes mellitus with peripheral circulatory disorders, not stated as uncontrolled, or unspecified",1.0,1.0,0.000100522718134
403,250.01,"type I diabetes mellitus [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, without mention of complication",0.407407407407,54.0,0.00542822677925
404,250.03,"type I diabetes mellitus [juvenile type], uncontrolled, without mention of complication",0.452380952381,42.0,0.00422195416164
405,250.13,"type I diabetes mellitus [juvenile type], uncontrolled, with ketoacidosis",1.0,2.0,0.000201045436269
406,250.21,"Diabetes mellitus, type I [insulin dependent type] [IDDM] [juvenile type] with hyperosmolarity, not stated as uncontrolled",0.0,1.0,0.000100522718134
407,250.23,"Diabetes mellitus, type I [juvenile type] with hyperosmolarity, uncontrolled",0.5,2.0,0.000201045436269
408,250.31,"Diabetes mellitus, type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled",0.5,6.0,0.000603136308806
409,250.41,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with renal manifestations",0.75,4.0,0.000402090872537
410,250.43,"Diabetes mellitus type I [juvenile type], uncontrolled, with renal manifestations",0.5,4.0,0.000402090872537
411,250.51,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with ophthalmic manifestations",1.0,2.0,0.000201045436269
412,250.53,"Diabetes mellitus type I [juvenile type], uncontrolled, with ophthalmic manifestations",0.0,4.0,0.000402090872537
413,250.61,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with neurological manifestations",0.959183673469,49.0,0.00492561318858
414,250.63,"Diabetes mellitus type I [juvenile type], uncontrolled, with neurological manifestations",0.4,5.0,0.000502613590671
415,250.71,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with peripheral circulatory disorders",0.5,2.0,0.000201045436269
416,250.81,"Diabetes mellitus type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled, with other specified manifestations",0.666666666667,3.0,0.000301568154403
